factura_id,cliente_id,cantidad,monto_pesos,producto_id,fecha
9824,11768,1,9700,3009,2024-09-03
9824,11768,2,46600,42012,2024-09-03
9825,13448,2,29800,40012,2024-09-03
9825,13448,1,18600,39009,2024-09-03
9826,11897,1,6900,31007,2024-09-03
9827,11452,1,29800,15007,2024-09-03
9827,11452,1,29800,15014,2024-09-03
9827,11452,1,8200,12006,2024-09-03
9827,11452,1,24600,24015,2024-09-03
9827,11452,1,14900,40009,2024-09-03
9828,10342,1,22500,25004,2024-09-03
9828,10342,1,5800,10003,2024-09-03
9829,10444,1,22500,25003,2024-09-03
9829,10444,1,10900,41005,2024-09-03
9829,10444,2,42000,26015,2024-09-03
9829,10444,1,22500,25004,2024-09-03
9829,10444,1,23300,42012,2024-09-03
9829,10444,2,34600,22015,2024-09-03
9814,11192,1,17400,7005,2024-09-02
9814,11192,1,21100,18013,2024-09-02
9814,11192,1,19500,13005,2024-09-02
9814,11192,1,26500,33009,2024-09-02
9815,10068,2,17400,35003,2024-09-02
9815,10068,1,6900,31012,2024-09-02
9815,10068,1,14800,1005,2024-09-02
9815,10068,1,24600,24002,2024-09-02
9816,10962,3,44400,1005,2024-09-02
9816,10962,1,24600,24011,2024-09-02
9817,10055,2,39800,38002,2024-09-02
9817,10055,1,24600,24003,2024-09-02
9818,11097,2,13600,45006,2024-09-02
9818,11097,2,17600,11007,2024-09-02
9818,11097,1,21100,18005,2024-09-02
9819,13375,1,12100,34013,2024-09-02
9820,13064,2,31600,46009,2024-09-02
9820,13064,1,12600,20014,2024-09-02
9820,13064,3,26100,35004,2024-09-02
9820,13064,1,21100,18005,2024-09-02
9820,13064,2,29600,1011,2024-09-02
9811,10604,1,27800,6011,2024-09-01
9811,10604,1,6900,31011,2024-09-01
9811,10604,1,12600,20014,2024-09-01
9811,10604,1,17900,27001,2024-09-01
9811,10604,1,29800,15002,2024-09-01
9812,13480,1,17400,7008,2024-09-01
9812,13480,2,53000,33012,2024-09-01
9812,13480,3,43200,21006,2024-09-01
9813,11814,1,6900,31004,2024-09-01
9813,11814,3,48600,47006,2024-09-01
9813,11814,1,9700,3009,2024-09-01
9809,10763,1,27800,6012,2024-08-31
9810,13004,2,59600,15014,2024-08-31
9810,13004,1,24600,24003,2024-08-31
9810,13004,2,20600,23011,2024-08-31
9794,11199,2,34800,7007,2024-08-30
9794,11199,2,42400,4002,2024-08-30
9794,11199,2,16400,12006,2024-08-30
9795,13149,1,27800,6004,2024-08-30
9796,10608,1,21200,4002,2024-08-30
9796,10608,1,21000,26012,2024-08-30
9796,10608,2,16200,44004,2024-08-30
9797,11307,1,22500,25008,2024-08-30
9797,11307,2,49200,24010,2024-08-30
9797,11307,1,28700,5004,2024-08-30
9798,12592,1,23800,32003,2024-08-30
9798,12592,2,47600,32005,2024-08-30
9798,12592,1,31200,43013,2024-08-30
9798,12592,3,83400,6011,2024-08-30
9798,12592,2,15200,30010,2024-08-30
9799,11444,1,28700,5004,2024-08-30
9799,11444,2,31600,46013,2024-08-30
9799,11444,1,6900,31012,2024-08-30
9799,11444,2,11000,36001,2024-08-30
9799,11444,1,14900,40002,2024-08-30
9799,11444,1,6800,45006,2024-08-30
9800,11994,1,8100,44014,2024-08-30
9800,11994,2,12400,9007,2024-08-30
9800,11994,2,28800,21006,2024-08-30
9800,11994,1,21000,26012,2024-08-30
9801,10710,1,15700,16011,2024-08-30
9801,10710,1,9700,3001,2024-08-30
9801,10710,2,17600,11007,2024-08-30
9801,10710,1,7400,29005,2024-08-30
9802,13462,1,17900,27001,2024-08-30
9802,13462,1,5500,36015,2024-08-30
9803,10110,1,23800,32005,2024-08-30
9803,10110,2,31400,16011,2024-08-30
9803,10110,2,24200,34013,2024-08-30
9803,10110,1,28700,5004,2024-08-30
9803,10110,1,5500,36015,2024-08-30
9804,11693,1,14800,1011,2024-08-30
9804,11693,1,19900,38002,2024-08-30
9804,11693,2,15200,30010,2024-08-30
9804,11693,1,19900,38014,2024-08-30
9804,11693,1,18600,39009,2024-08-30
9805,12238,1,17900,27004,2024-08-30
9805,12238,2,36400,17004,2024-08-30
9805,12238,1,23300,42012,2024-08-30
9805,12238,2,34600,22015,2024-08-30
9806,12162,1,12600,20002,2024-08-30
9807,12841,2,29600,1001,2024-08-30
9807,12841,1,8200,12006,2024-08-30
9807,12841,2,11000,36002,2024-08-30
9807,12841,1,14900,40011,2024-08-30
9807,12841,2,16200,44011,2024-08-30
9808,10037,1,24600,24015,2024-08-30
9808,10037,2,34800,7009,2024-08-30
9808,10037,2,34600,22006,2024-08-30
9808,10037,1,5500,36001,2024-08-30
9808,10037,3,73800,24010,2024-08-30
9787,11303,1,15800,46013,2024-08-29
9787,11303,1,26500,33012,2024-08-29
9787,11303,2,57400,5004,2024-08-29
9787,11303,1,9700,3010,2024-08-29
9788,12353,1,17900,27015,2024-08-29
9789,11143,1,6900,31012,2024-08-29
9789,11143,1,5500,36015,2024-08-29
9789,11143,3,93600,43005,2024-08-29
9789,11143,1,12100,34010,2024-08-29
9790,11506,1,23300,42003,2024-08-29
9790,11506,2,55600,6009,2024-08-29
9790,11506,2,29800,40011,2024-08-29
9790,11506,1,18200,17004,2024-08-29
9790,11506,1,6900,31012,2024-08-29
9791,10398,1,19400,49015,2024-08-29
9791,10398,1,19800,8013,2024-08-29
9791,10398,2,29800,40002,2024-08-29
9791,10398,1,5800,10004,2024-08-29
9791,10398,1,9700,3007,2024-08-29
9791,10398,2,25200,20014,2024-08-29
9792,10763,1,28700,5004,2024-08-29
9792,10763,1,29800,15009,2024-08-29
9793,13385,1,10300,23005,2024-08-29
9793,13385,2,37200,39009,2024-08-29
9793,13385,1,12100,34013,2024-08-29
9793,13385,3,83400,6011,2024-08-29
9780,11635,2,14800,29002,2024-08-28
9780,11635,2,11000,36002,2024-08-28
9780,11635,1,18200,17012,2024-08-28
9780,11635,3,58500,13005,2024-08-28
9780,11635,3,51900,22006,2024-08-28
9780,11635,2,17400,35009,2024-08-28
9781,11300,1,18600,39009,2024-08-28
9781,11300,1,10300,23005,2024-08-28
9781,11300,2,42000,26011,2024-08-28
9781,11300,2,11000,36002,2024-08-28
9782,12086,1,8100,44011,2024-08-28
9783,10643,1,15700,16011,2024-08-28
9784,10139,1,14900,40011,2024-08-28
9784,10139,1,16200,47001,2024-08-28
9785,11999,1,19400,49015,2024-08-28
9785,11999,3,18600,9012,2024-08-28
9785,11999,1,10300,23011,2024-08-28
9785,11999,1,17300,22006,2024-08-28
9786,10938,1,8700,35004,2024-08-28
9786,10938,1,17400,7007,2024-08-28
9786,10938,1,23300,42001,2024-08-28
9786,10938,2,59600,15009,2024-08-28
9786,10938,1,17900,27004,2024-08-28
9786,10938,1,11200,19014,2024-08-28
9778,11880,1,15700,16014,2024-08-27
9778,11880,1,5500,36015,2024-08-27
9778,11880,2,42200,18005,2024-08-27
9779,13341,1,31200,43005,2024-08-27
9779,13341,2,62400,43014,2024-08-27
9779,13341,2,62400,43009,2024-08-27
9771,12036,1,17300,48002,2024-08-26
9771,12036,1,19500,13010,2024-08-26
9771,12036,2,28800,21005,2024-08-26
9771,12036,1,22500,25003,2024-08-26
9772,11100,1,7400,29005,2024-08-26
9772,11100,2,35800,27006,2024-08-26
9772,11100,2,42400,4002,2024-08-26
9773,12800,1,15700,16010,2024-08-26
9773,12800,3,26400,11007,2024-08-26
9773,12800,1,12100,34012,2024-08-26
9774,11547,3,93600,43013,2024-08-26
9774,11547,2,62400,43014,2024-08-26
9775,12448,1,17300,22006,2024-08-26
9775,12448,2,12400,9007,2024-08-26
9775,12448,1,21200,4002,2024-08-26
9775,12448,1,19400,49013,2024-08-26
9775,12448,3,48600,47015,2024-08-26
9776,12263,1,19500,13010,2024-08-26
9776,12263,1,9700,3009,2024-08-26
9776,12263,1,6200,9007,2024-08-26
9776,12263,1,14900,40012,2024-08-26
9776,12263,2,17600,11002,2024-08-26
9776,12263,1,21000,26012,2024-08-26
9777,11286,3,44700,40009,2024-08-26
9777,11286,1,23300,42003,2024-08-26
9777,11286,2,17400,35009,2024-08-26
9763,11709,1,15700,16010,2024-08-25
9763,11709,2,32200,28013,2024-08-25
9763,11709,1,17900,27001,2024-08-25
9763,11709,1,18200,17012,2024-08-25
9763,11709,1,22500,25008,2024-08-25
9763,11709,1,17900,27015,2024-08-25
9764,11133,1,15700,16005,2024-08-25
9764,11133,2,37200,39001,2024-08-25
9764,11133,1,5800,10005,2024-08-25
9764,11133,1,16200,47008,2024-08-25
9765,10554,1,10300,23011,2024-08-25
9765,10554,2,14800,29005,2024-08-25
9765,10554,1,14900,40005,2024-08-25
9765,10554,1,19400,49013,2024-08-25
9765,10554,1,14400,21005,2024-08-25
9765,10554,1,26500,33012,2024-08-25
9766,13488,1,14400,21006,2024-08-25
9766,13488,3,48300,28013,2024-08-25
9766,13488,1,8700,35009,2024-08-25
9767,10717,1,17400,7005,2024-08-25
9767,10717,2,31400,16010,2024-08-25
9767,10717,1,18300,14012,2024-08-25
9767,10717,1,7400,29007,2024-08-25
9768,11462,3,48300,28013,2024-08-25
9768,11462,2,45000,25012,2024-08-25
9768,11462,2,47600,32003,2024-08-25
9769,11129,2,16200,44011,2024-08-25
9769,11129,2,29600,1002,2024-08-25
9769,11129,1,14900,40011,2024-08-25
9770,11369,1,9700,3007,2024-08-25
9754,11375,1,8700,35006,2024-08-24
9754,11375,1,31200,43009,2024-08-24
9755,11644,1,24600,24010,2024-08-24
9755,11644,1,28700,5004,2024-08-24
9756,10094,1,8100,44004,2024-08-24
9756,10094,1,18300,14012,2024-08-24
9756,10094,3,52200,7010,2024-08-24
9756,10094,1,8100,44014,2024-08-24
9757,12531,3,53700,27011,2024-08-24
9757,12531,1,19400,49014,2024-08-24
9758,10738,1,8700,35009,2024-08-24
9759,11719,2,24200,34010,2024-08-24
9759,11719,1,22500,25004,2024-08-24
9760,11146,1,19900,38012,2024-08-24
9760,11146,2,28800,21011,2024-08-24
9760,11146,2,24200,34005,2024-08-24
9760,11146,1,6800,45013,2024-08-24
9760,11146,2,24200,34010,2024-08-24
9760,11146,1,7600,30015,2024-08-24
9761,12171,1,8100,44011,2024-08-24
9761,12171,1,17900,27015,2024-08-24
9761,12171,1,5800,10005,2024-08-24
9761,12171,2,31600,2002,2024-08-24
9761,12171,1,21100,18005,2024-08-24
9762,12947,1,8100,44014,2024-08-24
9762,12947,1,24600,24003,2024-08-24
9762,12947,2,29600,1002,2024-08-24
9762,12947,1,6300,37003,2024-08-24
9743,10945,1,9700,3012,2024-08-23
9743,10945,3,18600,9012,2024-08-23
9743,10945,1,19900,38014,2024-08-23
9743,10945,1,22500,25004,2024-08-23
9744,11706,1,14900,40005,2024-08-23
9745,12871,1,17300,22015,2024-08-23
9746,11705,1,21000,26011,2024-08-23
9747,13018,2,55600,6009,2024-08-23
9747,13018,1,17400,7008,2024-08-23
9747,13018,2,19400,3007,2024-08-23
9747,13018,2,29800,40002,2024-08-23
9747,13018,1,28700,5004,2024-08-23
9748,12227,1,19900,38012,2024-08-23
9749,12745,2,28800,21005,2024-08-23
9749,12745,3,20700,31008,2024-08-23
9749,12745,2,39800,38012,2024-08-23
9749,12745,1,24600,24011,2024-08-23
9750,12345,1,24600,24014,2024-08-23
9750,12345,2,34600,22015,2024-08-23
9750,12345,1,31200,43014,2024-08-23
9750,12345,1,15700,16011,2024-08-23
9751,12977,1,19500,13010,2024-08-23
9751,12977,1,31200,43005,2024-08-23
9752,13168,1,24600,24011,2024-08-23
9752,13168,2,59600,15007,2024-08-23
9752,13168,2,29800,40009,2024-08-23
9752,13168,2,19400,3002,2024-08-23
9752,13168,1,8700,35006,2024-08-23
9752,13168,3,44700,40006,2024-08-23
9753,10141,1,22500,25008,2024-08-23
9753,10141,2,57400,5009,2024-08-23
9753,10141,1,15700,16006,2024-08-23
9730,12173,2,29800,40011,2024-08-22
9730,12173,1,23300,42001,2024-08-22
9731,10628,1,9700,3007,2024-08-22
9731,10628,2,38800,49015,2024-08-22
9731,10628,3,93600,43013,2024-08-22
9731,10628,2,24200,34007,2024-08-22
9731,10628,1,17300,22006,2024-08-22
9731,10628,3,26100,35004,2024-08-22
9732,11713,2,13600,45006,2024-08-22
9732,11713,2,45000,25004,2024-08-22
9732,11713,2,34800,7009,2024-08-22
9732,11713,2,59600,15009,2024-08-22
9732,11713,1,14800,1005,2024-08-22
9733,13302,1,9700,3012,2024-08-22
9733,13302,2,19400,3009,2024-08-22
9733,13302,2,62400,43002,2024-08-22
9733,13302,1,22500,25012,2024-08-22
9734,12874,1,27800,6009,2024-08-22
9734,12874,2,11600,10003,2024-08-22
9734,12874,1,14400,21006,2024-08-22
9734,12874,1,15800,2002,2024-08-22
9734,12874,2,29800,40006,2024-08-22
9734,12874,1,26500,33012,2024-08-22
9735,13339,2,36400,17012,2024-08-22
9735,13339,2,62400,43013,2024-08-22
9735,13339,1,12600,20002,2024-08-22
9736,10666,3,44400,1005,2024-08-22
9736,10666,1,7600,30010,2024-08-22
9736,10666,3,93600,43013,2024-08-22
9736,10666,1,24600,24015,2024-08-22
9736,10666,2,16200,44005,2024-08-22
9736,10666,3,18900,37011,2024-08-22
9737,12043,1,5500,36002,2024-08-22
9737,12043,1,18200,17001,2024-08-22
9737,12043,3,93600,43002,2024-08-22
9737,12043,2,13800,31007,2024-08-22
9737,12043,1,19900,38002,2024-08-22
9737,12043,3,47100,16014,2024-08-22
9738,11142,1,29800,15009,2024-08-22
9739,10327,1,27800,6011,2024-08-22
9739,10327,1,19500,13005,2024-08-22
9739,10327,2,31400,16006,2024-08-22
9739,10327,1,11200,19014,2024-08-22
9740,10635,1,6800,45006,2024-08-22
9740,10635,1,6300,37003,2024-08-22
9740,10635,1,19900,38002,2024-08-22
9740,10635,1,8100,44005,2024-08-22
9740,10635,1,8800,11002,2024-08-22
9740,10635,2,21800,41005,2024-08-22
9741,13168,1,22500,25004,2024-08-22
9741,13168,3,30900,23011,2024-08-22
9741,13168,3,55800,39001,2024-08-22
9741,13168,3,24300,44009,2024-08-22
9742,10289,1,23300,42012,2024-08-22
9742,10289,2,11600,10003,2024-08-22
9742,10289,3,36300,34007,2024-08-22
9721,13062,1,17300,22006,2024-08-21
9721,13062,1,22500,25012,2024-08-21
9721,13062,2,34800,7009,2024-08-21
9721,13062,1,24600,24011,2024-08-21
9722,11935,1,8700,35004,2024-08-21
9722,11935,1,8700,35009,2024-08-21
9722,11935,1,7400,29007,2024-08-21
9722,11935,1,24600,24003,2024-08-21
9723,11675,2,19400,3007,2024-08-21
9723,11675,1,18600,39005,2024-08-21
9723,11675,2,16200,44009,2024-08-21
9723,11675,1,23300,42008,2024-08-21
9723,11675,2,39800,38007,2024-08-21
9724,10283,1,21100,18013,2024-08-21
9724,10283,2,29800,40011,2024-08-21
9725,12522,3,44700,40005,2024-08-21
9725,12522,1,7600,30010,2024-08-21
9726,10268,2,15200,30015,2024-08-21
9726,10268,1,8100,44004,2024-08-21
9727,10361,1,14800,1011,2024-08-21
9727,10361,1,7400,29007,2024-08-21
9727,10361,2,55600,6012,2024-08-21
9727,10361,1,6900,31008,2024-08-21
9727,10361,1,22500,25007,2024-08-21
9728,11673,1,29800,15014,2024-08-21
9728,11673,2,24200,34013,2024-08-21
9729,12321,2,31400,16006,2024-08-21
9729,12321,2,49200,24014,2024-08-21
9729,12321,3,55800,39001,2024-08-21
9729,12321,2,14800,29005,2024-08-21
9729,12321,2,31400,16014,2024-08-21
9719,12924,1,23800,32003,2024-08-20
9719,12924,1,17400,7005,2024-08-20
9719,12924,1,27800,6004,2024-08-20
9720,11938,2,36400,17004,2024-08-20
9720,11938,1,18600,39009,2024-08-20
9720,11938,2,14800,29002,2024-08-20
9720,11938,3,58500,13013,2024-08-20
9720,11938,1,5800,10005,2024-08-20
9712,11112,1,17900,27004,2024-08-19
9712,11112,1,18300,14012,2024-08-19
9712,11112,1,15800,46013,2024-08-19
9712,11112,2,25200,20002,2024-08-19
9712,11112,2,31600,2002,2024-08-19
9713,12215,3,59700,38014,2024-08-19
9713,12215,1,14400,21005,2024-08-19
9713,12215,1,19500,13013,2024-08-19
9713,12215,1,19900,38012,2024-08-19
9713,12215,2,12600,37003,2024-08-19
9714,13065,1,22500,25007,2024-08-19
9714,13065,1,19900,38014,2024-08-19
9714,13065,1,18200,17001,2024-08-19
9714,13065,3,54600,17011,2024-08-19
9714,13065,2,11600,10005,2024-08-19
9715,12585,1,27800,6011,2024-08-19
9715,12585,2,16200,44011,2024-08-19
9715,12585,1,18600,39009,2024-08-19
9715,12585,2,32400,47006,2024-08-19
9716,10731,1,15800,46009,2024-08-19
9716,10731,1,8700,35009,2024-08-19
9716,10731,1,14900,40006,2024-08-19
9716,10731,2,46600,42003,2024-08-19
9717,10791,1,8800,11007,2024-08-19
9717,10791,2,49200,24015,2024-08-19
9717,10791,1,6300,37003,2024-08-19
9717,10791,1,28700,5009,2024-08-19
9718,10809,2,16200,44011,2024-08-19
9718,10809,1,15700,16010,2024-08-19
9718,10809,2,19400,3001,2024-08-19
9718,10809,2,35800,27001,2024-08-19
9718,10809,1,27800,6012,2024-08-19
9700,13374,2,20600,23005,2024-08-18
9700,13374,1,9700,3010,2024-08-18
9700,13374,1,31200,43013,2024-08-18
9700,13374,3,29100,3012,2024-08-18
9701,12086,2,24200,34005,2024-08-18
9701,12086,1,17300,22006,2024-08-18
9701,12086,1,16200,47015,2024-08-18
9701,12086,1,16200,47001,2024-08-18
9702,11640,1,23300,42008,2024-08-18
9702,11640,3,48600,47006,2024-08-18
9703,10019,1,17300,22015,2024-08-18
9703,10019,2,34600,48002,2024-08-18
9704,10557,2,22400,19014,2024-08-18
9705,13030,1,8700,35004,2024-08-18
9705,13030,1,6200,9007,2024-08-18
9705,13030,1,17300,48002,2024-08-18
9705,13030,1,22500,25007,2024-08-18
9705,13030,1,22500,25003,2024-08-18
9705,13030,2,35800,27011,2024-08-18
9706,11578,2,16200,44014,2024-08-18
9707,13425,1,8700,35009,2024-08-18
9707,13425,1,14800,1002,2024-08-18
9708,10860,1,6900,31012,2024-08-18
9708,10860,2,29800,40009,2024-08-18
9709,12462,2,34600,22006,2024-08-18
9709,12462,2,20600,23005,2024-08-18
9709,12462,1,6300,37011,2024-08-18
9709,12462,1,7400,29002,2024-08-18
9710,10473,1,15700,16011,2024-08-18
9710,10473,1,15800,2002,2024-08-18
9710,10473,1,9700,3001,2024-08-18
9710,10473,1,6300,37011,2024-08-18
9710,10473,1,6800,45013,2024-08-18
9710,10473,1,18600,39009,2024-08-18
9711,13367,2,17400,35004,2024-08-18
9711,13367,1,19500,13010,2024-08-18
9711,13367,1,8800,11015,2024-08-18
9711,13367,1,10900,41005,2024-08-18
9711,13367,1,31200,43005,2024-08-18
9711,13367,1,22500,25004,2024-08-18
9693,10412,2,49200,24003,2024-08-17
9693,10412,1,14400,21006,2024-08-17
9694,11476,1,14900,40002,2024-08-17
9694,11476,1,19800,8013,2024-08-17
9694,11476,1,22500,25003,2024-08-17
9694,11476,1,28700,5004,2024-08-17
9694,11476,1,17400,7010,2024-08-17
9694,11476,1,10900,41005,2024-08-17
9695,10293,1,9700,3007,2024-08-17
9695,10293,1,24600,24002,2024-08-17
9695,10293,1,26500,33012,2024-08-17
9695,10293,3,16500,36002,2024-08-17
9696,10681,1,19900,38015,2024-08-17
9696,10681,1,19900,38010,2024-08-17
9696,10681,1,5800,10005,2024-08-17
9696,10681,3,51900,48002,2024-08-17
9696,10681,2,32400,47015,2024-08-17
9696,10681,1,6900,31007,2024-08-17
9697,13008,2,29600,1001,2024-08-17
9697,13008,1,7400,29007,2024-08-17
9698,10118,1,15800,2002,2024-08-17
9698,10118,1,5500,36015,2024-08-17
9698,10118,2,31400,16010,2024-08-17
9698,10118,2,35800,27004,2024-08-17
9698,10118,1,14400,21011,2024-08-17
9698,10118,1,8100,44005,2024-08-17
9699,13236,1,19400,49015,2024-08-17
9687,11503,3,22200,29005,2024-08-16
9687,11503,2,59600,15002,2024-08-16
9687,11503,3,67500,25003,2024-08-16
9688,11314,1,15700,16014,2024-08-16
9688,11314,2,19400,3012,2024-08-16
9688,11314,2,17400,35003,2024-08-16
9688,11314,2,14800,29007,2024-08-16
9689,10536,1,21000,26012,2024-08-16
9689,10536,2,38800,49014,2024-08-16
9689,10536,1,8800,11007,2024-08-16
9690,10412,2,12400,9012,2024-08-16
9690,10412,1,23300,42003,2024-08-16
9690,10412,2,29600,1012,2024-08-16
9690,10412,1,12600,20002,2024-08-16
9691,12345,2,46600,42012,2024-08-16
9691,12345,3,24300,44005,2024-08-16
9691,12345,1,26500,33012,2024-08-16
9692,11966,3,63600,4002,2024-08-16
9692,11966,2,28800,21005,2024-08-16
9692,11966,2,29600,1004,2024-08-16
9692,11966,2,17400,35006,2024-08-16
9692,11966,2,29600,1002,2024-08-16
9692,11966,2,19400,3010,2024-08-16
9685,11422,1,23300,42003,2024-08-15
9685,11422,2,34800,7004,2024-08-15
9685,11422,2,53000,33012,2024-08-15
9685,11422,1,22500,25003,2024-08-15
9686,10310,2,20600,23011,2024-08-15
9686,10310,2,31400,16011,2024-08-15
9686,10310,1,9700,3012,2024-08-15
9686,10310,2,39000,13005,2024-08-15
9686,10310,3,44700,40012,2024-08-15
9686,10310,1,17400,7005,2024-08-15
9682,11119,2,47600,32003,2024-08-14
9682,11119,2,62400,43002,2024-08-14
9682,11119,2,19400,3001,2024-08-14
9682,11119,2,45000,25004,2024-08-14
9683,12737,1,19900,38015,2024-08-14
9683,12737,1,8100,44010,2024-08-14
9684,12334,1,8100,44005,2024-08-14
9684,12334,1,24600,24011,2024-08-14
9678,12200,2,35800,27015,2024-08-13
9678,12200,1,21100,18013,2024-08-13
9678,12200,3,24300,44010,2024-08-13
9678,12200,3,69900,42001,2024-08-13
9678,12200,1,18200,17004,2024-08-13
9679,10537,1,23800,32005,2024-08-13
9679,10537,3,29100,3010,2024-08-13
9679,10537,1,21200,4002,2024-08-13
9679,10537,3,52200,7005,2024-08-13
9679,10537,1,12600,20002,2024-08-13
9679,10537,1,7400,29005,2024-08-13
9680,12079,1,18300,14012,2024-08-13
9680,12079,2,17400,35006,2024-08-13
9680,12079,2,12400,9012,2024-08-13
9681,10473,2,37200,39015,2024-08-13
9681,10473,2,62400,43002,2024-08-13
9681,10473,1,18600,39001,2024-08-13
9681,10473,3,83400,6004,2024-08-13
9676,10354,1,17400,7010,2024-08-12
9676,10354,2,11000,36015,2024-08-12
9676,10354,1,12600,20002,2024-08-12
9676,10354,3,26400,11002,2024-08-12
9676,10354,1,8700,35006,2024-08-12
9676,10354,2,49200,24011,2024-08-12
9677,12480,3,24300,44004,2024-08-12
9674,10267,1,14400,21006,2024-08-11
9674,10267,1,12600,20014,2024-08-11
9674,10267,1,15700,16014,2024-08-11
9675,12569,2,36400,17012,2024-08-11
9675,12569,1,19900,38015,2024-08-11
9675,12569,1,7400,29002,2024-08-11
9663,12653,1,29800,15007,2024-08-10
9664,12480,2,42400,4002,2024-08-10
9664,12480,1,12100,34005,2024-08-10
9664,12480,2,24200,34007,2024-08-10
9665,12401,2,35800,27006,2024-08-10
9666,12072,3,71400,32005,2024-08-10
9666,12072,1,18600,39015,2024-08-10
9667,12604,2,11600,10004,2024-08-10
9667,12604,1,14800,1005,2024-08-10
9667,12604,1,14800,1004,2024-08-10
9667,12604,1,8700,35004,2024-08-10
9667,12604,2,32400,47015,2024-08-10
9667,12604,2,29800,40009,2024-08-10
9668,11719,2,42400,4002,2024-08-10
9668,11719,3,83400,6009,2024-08-10
9668,11719,3,43200,21005,2024-08-10
9668,11719,3,52200,7008,2024-08-10
9668,11719,1,14900,40012,2024-08-10
9669,12601,1,26500,33009,2024-08-10
9669,12601,1,8800,11002,2024-08-10
9669,12601,1,7400,29005,2024-08-10
9670,10731,2,42000,26015,2024-08-10
9670,10731,2,49200,24003,2024-08-10
9670,10731,1,6800,45013,2024-08-10
9670,10731,2,31400,16006,2024-08-10
9670,10731,2,46600,42003,2024-08-10
9671,11689,3,36300,34010,2024-08-10
9671,11689,1,15700,16006,2024-08-10
9671,11689,1,17400,7008,2024-08-10
9671,11689,2,38800,49015,2024-08-10
9671,11689,2,32200,28013,2024-08-10
9672,12396,2,28800,21011,2024-08-10
9672,12396,2,13800,31004,2024-08-10
9672,12396,1,15800,46013,2024-08-10
9672,12396,1,17300,48002,2024-08-10
9672,12396,2,62400,43002,2024-08-10
9673,11595,1,14800,1004,2024-08-10
9658,10081,1,31200,43003,2024-08-09
9658,10081,1,16200,47008,2024-08-09
9658,10081,2,14800,29002,2024-08-09
9659,11867,1,9700,3007,2024-08-09
9659,11867,3,52200,7009,2024-08-09
9659,11867,2,34600,48002,2024-08-09
9660,12036,2,17400,35003,2024-08-09
9660,12036,2,13800,31007,2024-08-09
9660,12036,3,53700,27006,2024-08-09
9661,12039,2,17600,11002,2024-08-09
9662,11067,2,24200,34013,2024-08-09
